date,playoffs,home,away,score_home,score_away,pi_home,oi_home,pi_away,oi_away
2022-10-22,False,orl,bos,120,126,0.24210526315789477,4.0,0.7578947368421052,1.2777777777777777
2022-10-22,False,mia,tor,112,109,0.5962732919254659,1.625,0.40372670807453415,2.4
2022-10-22,False,chi,cle,96,128,0.4675324675324676,2.05,0.5324675324675324,1.8
2022-10-22,False,mil,hou,125,105,0.8720930232558138,1.1,0.12790697674418616,7.5
2022-10-22,False,dal,mem,137,96,0.638854296388543,1.526315789473684,0.36114570361145704,2.7
2022-10-22,False,den,okc,122,117,0.7747747747747749,1.25,0.22522522522522515,4.3
2022-10-22,False,sac,lac,109,111,0.43795620437956206,2.2,0.5620437956204379,1.7142857142857144
2022-10-23,False,lal,por,104,106,0.6115107913669063,1.5882352941176472,0.38848920863309366,2.5
2022-10-23,False,atl,cha,109,126,0.8064516129032258,1.2,0.19354838709677424,5.0
2022-10-23,False,no,utah,121,122,0.745958429561201,1.2941176470588236,0.25404157043879905,3.8
2022-10-23,False,cle,wsh,117,107,0.6187175043327556,1.5714285714285714,0.38128249566724437,2.55
2022-10-23,False,okc,min,106,116,0.2157676348547718,4.5,0.7842323651452282,1.2380952380952381
2022-10-23,False,gs,sac,130,125,0.8064516129032258,1.2,0.19354838709677424,5.0
2022-10-23,False,lac,phx,95,112,0.4572564612326044,2.1,0.5427435387673956,1.7692307692307692
2022-10-24,False,phi,ind,120,106,0.8524590163934427,1.125,0.14754098360655732,6.5
2022-10-24,False,ny,orl,115,102,0.7241379310344829,1.3333333333333333,0.2758620689655171,3.5
2022-10-24,False,mia,tor,90,98,0.6115107913669063,1.5882352941176472,0.38848920863309366,2.5
2022-10-24,False,min,sa,106,115,0.7578947368421054,1.2777777777777777,0.2421052631578946,4.0
2022-10-24,False,mem,bkn,134,124,0.5217391304347826,1.8333333333333335,0.4782608695652174,2.0
2022-10-24,False,chi,bos,120,102,0.3452115812917595,2.8,0.6547884187082404,1.4761904761904763
2022-10-24,False,hou,utah,114,108,0.447405997144217,2.15,0.552594002855783,1.7407407407407407
2022-10-24,False,por,den,135,110,0.33402922755741127,2.9,0.6659707724425887,1.4545454545454546
2022-10-25,False,wsh,det,120,99,0.6659707724425887,1.4545454545454546,0.33402922755741127,2.9
2022-10-25,False,no,dal,113,111,0.3452115812917595,2.8,0.6547884187082404,1.4761904761904763
2022-10-25,False,okc,lac,108,94,0.33402922755741127,2.9,0.6659707724425887,1.4545454545454546
2022-10-25,False,phx,gs,134,105,0.5217391304347826,1.8333333333333335,0.4782608695652174,2.0
2022-10-26,False,cle,orl,103,92,0.7718277066356227,1.2564102564102564,0.22817229336437728,4.25
2022-10-26,False,det,atl,113,118,0.27586206896551724,3.5,0.7241379310344828,1.3333333333333333
2022-10-26,False,ny,cha,134,131,0.7241379310344829,1.3333333333333333,0.2758620689655171,3.5
2022-10-26,False,mil,bkn,110,99,0.5962732919254659,1.625,0.40372670807453415,2.4
2022-10-26,False,tor,phi,119,109,0.5108342361863489,1.8695652173913042,0.48916576381365107,1.9523809523809523
2022-10-26,False,min,sa,134,122,0.7953488372093023,1.2222222222222223,0.20465116279069773,4.75
2022-10-26,False,chi,ind,124,109,0.7147147147147147,1.3571428571428572,0.2852852852852853,3.4
2022-10-26,False,utah,hou,109,101,0.7578947368421054,1.2777777777777777,0.2421052631578946,4.0
2022-10-26,False,por,mia,98,119,0.43795620437956206,2.2,0.5620437956204379,1.7142857142857144
2022-10-26,False,den,lal,110,99,0.6470588235294118,1.5,0.3529411764705882,2.75
2022-10-27,False,bkn,dal,125,129,0.43795620437956206,2.2,0.5620437956204379,1.7142857142857144
2022-10-27,False,okc,lac,118,110,0.3020134228187919,3.2,0.6979865771812082,1.3846153846153846
2022-10-27,False,gs,mia,123,110,0.679245283018868,1.4166666666666667,0.320754716981132,3.0
2022-10-27,False,sac,mem,110,125,0.43795620437956206,2.2,0.5620437956204379,1.7142857142857144
2022-10-28,False,det,atl,112,136,0.3207547169811321,3.0,0.6792452830188679,1.4166666666666667
2022-10-28,False,orl,cha,113,93,0.4675324675324676,2.05,0.5324675324675324,1.8
2022-10-28,False,tor,phi,90,112,0.5962732919254659,1.625,0.40372670807453415,2.4
2022-10-28,False,bos,cle,123,132,0.7023445463812437,1.3773584905660377,0.29765545361875634,3.25
2022-10-28,False,wsh,ind,117,127,0.6547884187082406,1.4761904761904763,0.34521158129175944,2.8
2022-10-28,False,min,lal,111,102,0.7313237221494101,1.3225806451612903,0.2686762778505899,3.6
2022-10-28,False,mil,ny,119,108,0.6727813584531482,1.434782608695652,0.32721864154685176,2.95
2022-10-28,False,sa,chi,129,124,0.38848920863309355,2.5,0.6115107913669064,1.5882352941176472
2022-10-28,False,den,utah,117,101,0.7313237221494101,1.3225806451612903,0.2686762778505899,3.6
2022-10-28,False,phx,no,124,111,0.7355163727959698,1.3125,0.2644836272040302,3.65
2022-10-28,False,por,hou,125,111,0.6256684491978609,1.5555555555555556,0.3743315508021391,2.6
2022-10-29,False,sac,mia,119,113,0.3959656331714605,2.45,0.6040343668285395,1.606060606060606
2022-10-29,False,cha,gs,120,113,0.1935483870967742,5.0,0.8064516129032258,1.2
2022-10-29,False,bkn,ind,116,125,0.8250000000000001,1.1666666666666667,0.17499999999999993,5.5
2022-10-29,False,chi,phi,109,114,0.43795620437956206,2.2,0.5620437956204379,1.7142857142857144
2022-10-29,False,mil,atl,123,115,0.6604688763136621,1.4651162790697674,0.33953112368633787,2.85
2022-10-29,False,utah,mem,124,123,0.40372670807453415,2.4,0.5962732919254659,1.625
2022-10-29,False,dal,okc,111,117,0.8064516129032258,1.2,0.19354838709677424,5.0
2022-10-30,False,lac,no,91,112,0.5427435387673957,1.7692307692307692,0.4572564612326043,2.1
2022-10-30,False,bos,wsh,112,94,0.7842323651452283,1.2380952380952381,0.21576763485477168,4.5
2022-10-30,False,cle,ny,121,108,0.6115107913669063,1.5882352941176472,0.38848920863309366,2.5
2022-10-30,False,det,gs,128,114,0.26867627785058973,3.6,0.7313237221494102,1.3225806451612903
2022-10-30,False,sa,min,107,98,0.3207547169811321,3.0,0.6792452830188679,1.4166666666666667
2022-10-30,False,dal,orl,114,105,0.7747747747747749,1.25,0.22522522522522515,4.3
2022-10-30,False,phx,hou,124,109,0.863013698630137,1.1111111111111112,0.136986301369863,7.0
2022-10-30,False,lal,den,121,110,0.4201680672268907,2.3,0.5798319327731093,1.6666666666666665
2022-10-31,False,wsh,phi,111,118,0.447405997144217,2.15,0.552594002855783,1.7407407407407407
2022-10-31,False,cha,sac,108,115,0.40372670807453415,2.4,0.5962732919254659,1.625
2022-10-31,False,bkn,ind,116,109,0.7395517867958814,1.303030303030303,0.2604482132041186,3.7
2022-10-31,False,tor,atl,139,109,0.5427435387673957,1.7692307692307692,0.4572564612326043,2.1
2022-10-31,False,mil,det,110,108,0.863013698630137,1.1111111111111112,0.136986301369863,7.0
2022-10-31,False,utah,mem,121,105,0.43795620437956206,2.2,0.5620437956204379,1.7142857142857144
2022-10-31,False,lac,hou,95,93,0.7634625062908907,1.2702702702702702,0.23653749370910926,4.1
2022-11-01,False,bkn,chi,99,108,0.5427435387673957,1.7692307692307692,0.4572564612326043,2.1
2022-11-01,False,okc,orl,116,108,0.5882115462252726,1.6451612903225805,0.4117884537747274,2.35
2022-11-01,False,mia,gs,116,109,0.5108342361863489,1.8695652173913042,0.48916576381365107,1.9523809523809523
2022-11-01,False,phx,min,116,107,0.6115107913669063,1.5882352941176472,0.38848920863309366,2.5
2022-11-02,False,phi,wsh,111,121,0.6659707724425887,1.4545454545454546,0.33402922755741127,2.9
2022-11-02,False,cle,bos,114,113,0.4675324675324676,2.05,0.5324675324675324,1.8
2022-11-02,False,chi,cha,106,88,0.679245283018868,1.4166666666666667,0.320754716981132,3.0
2022-11-02,False,mia,sac,110,107,0.638854296388543,1.526315789473684,0.36114570361145704,2.7
2022-11-02,False,ny,atl,99,112,0.552594002855783,1.7407407407407407,0.447405997144217,2.15
2022-11-02,False,sa,tor,100,143,0.31111111111111106,3.1,0.6888888888888889,1.4
2022-11-02,False,hou,lac,101,109,0.33402922755741127,2.9,0.6659707724425887,1.4545454545454546
2022-11-02,False,mil,det,116,91,0.8328690807799444,1.1538461538461537,0.16713091922005563,5.75
2022-11-02,False,dal,utah,103,100,0.6888888888888889,1.4,0.3111111111111111,3.1
2022-11-02,False,por,mem,106,111,0.3452115812917595,2.8,0.6547884187082404,1.4761904761904763
2022-11-02,False,lal,no,120,117,0.4572564612326044,2.1,0.5427435387673956,1.7692307692307692
2022-11-03,False,orl,gs,130,129,0.2157676348547718,4.5,0.7842323651452282,1.2380952380952381
2022-11-03,False,okc,den,110,122,0.31111111111111106,3.1,0.6888888888888889,1.4
2022-11-04,False,wsh,bkn,86,128,0.5798319327731092,1.6666666666666665,0.4201680672268908,2.3
2022-11-04,False,ind,mia,101,99,0.4201680672268907,2.3,0.5798319327731093,1.6666666666666665
2022-11-04,False,phi,ny,104,106,0.5427435387673957,1.7692307692307692,0.4572564612326043,2.1
2022-11-04,False,det,cle,88,112,0.3959656331714605,2.45,0.6040343668285395,1.606060606060606
2022-11-04,False,bos,chi,123,119,0.7065820777160984,1.3703703703703702,0.2934179222839016,3.3
2022-11-04,False,mem,cha,130,99,0.8250000000000001,1.1666666666666667,0.17499999999999993,5.5
2022-11-04,False,sa,lac,106,113,0.40372670807453415,2.4,0.5962732919254659,1.625
2022-11-04,False,dal,tor,111,110,0.6256684491978609,1.5555555555555556,0.3743315508021391,2.6
2022-11-04,False,no,gs,114,105,0.8064516129032258,1.2,0.19354838709677424,5.0
2022-11-04,False,phx,por,106,108,0.84,1.1428571428571428,0.16000000000000003,6.0
2022-11-04,False,min,mil,102,115,0.447405997144217,2.15,0.552594002855783,1.7407407407407407
2022-11-04,False,lal,utah,116,130,0.6040343668285394,1.606060606060606,0.3959656331714606,2.45
2022-11-05,False,orl,sac,123,126,0.37433155080213903,2.6,0.625668449197861,1.5555555555555556
2022-11-05,False,cha,bkn,94,98,0.40372670807453415,2.4,0.5962732919254659,1.625
2022-11-05,False,atl,no,124,121,0.5427435387673957,1.7692307692307692,0.4572564612326043,2.1
2022-11-05,False,ny,bos,118,133,0.3812824956672444,2.55,0.6187175043327555,1.5714285714285714
2022-11-05,False,min,hou,129,117,0.7241379310344829,1.3333333333333333,0.2758620689655171,3.5
2022-11-05,False,mil,okc,108,94,0.6547884187082406,1.4761904761904763,0.34521158129175944,2.8
2022-11-05,False,den,sa,126,101,0.8250000000000001,1.1666666666666667,0.17499999999999993,5.5
2022-11-05,False,phx,por,102,82,0.8328690807799444,1.1538461538461537,0.16713091922005563,5.75
2022-11-06,False,lal,cle,100,114,0.3452115812917595,2.8,0.6547884187082404,1.4761904761904763
2022-11-06,False,tor,chi,113,104,0.6187175043327556,1.5714285714285714,0.38128249566724437,2.55
2022-11-06,False,mem,wsh,103,97,0.7747747747747749,1.25,0.22522522522522515,4.3
2022-11-06,False,lac,utah,102,110,0.6115107913669063,1.5882352941176472,0.38848920863309366,2.5
2022-11-07,False,cha,wsh,100,108,0.5427435387673957,1.7692307692307692,0.4572564612326043,2.1
2022-11-07,False,orl,hou,127,134,0.638854296388543,1.526315789473684,0.36114570361145704,2.7
2022-11-07,False,det,okc,112,103,0.4572564612326044,2.1,0.5427435387673956,1.7692307692307692
2022-11-07,False,ind,no,129,122,0.361145703611457,2.7,0.6388542963885431,1.526315789473684
2022-11-07,False,phi,phx,100,88,0.4572564612326044,2.1,0.5427435387673956,1.7692307692307692
2022-11-07,False,atl,mil,117,98,0.33402922755741127,2.9,0.6659707724425887,1.4545454545454546
2022-11-07,False,mia,por,107,110,0.6470588235294118,1.5,0.3529411764705882,2.75
2022-11-07,False,chi,tor,111,97,0.552594002855783,1.7407407407407407,0.447405997144217,2.15
2022-11-07,False,mem,bos,106,109,0.40372670807453415,2.4,0.5962732919254659,1.625
2022-11-07,False,min,ny,107,120,0.5620437956204379,1.7142857142857144,0.43795620437956206,2.2
2022-11-07,False,sa,den,109,115,0.2604482132041187,3.7,0.7395517867958813,1.303030303030303
2022-11-07,False,dal,bkn,96,94,0.6659707724425887,1.4545454545454546,0.33402922755741127,2.9
2022-11-07,False,gs,sac,116,113,0.7395517867958814,1.303030303030303,0.2604482132041186,3.7
2022-11-07,False,utah,lal,139,116,0.7107039537126325,1.3636363636363638,0.2892960462873675,3.35
2022-11-07,False,lac,cle,119,117,0.37433155080213903,2.6,0.625668449197861,1.5555555555555556
2022-11-09,False,ind,den,119,122,0.361145703611457,2.7,0.6388542963885431,1.526315789473684
2022-11-09,False,cha,por,95,105,0.4572564612326044,2.1,0.5427435387673956,1.7692307692307692
2022-11-09,False,orl,dal,94,87,0.2312138728323699,4.2,0.7687861271676301,1.263157894736842
2022-11-09,False,tor,hou,116,109,0.7953488372093023,1.2222222222222223,0.20465116279069773,4.75
2022-11-09,False,bkn,ny,112,85,0.5962732919254659,1.625,0.40372670807453415,2.4
2022-11-09,False,bos,det,128,112,0.8524590163934427,1.125,0.14754098360655732,6.5
2022-11-09,False,atl,utah,119,125,0.6256684491978609,1.5555555555555556,0.3743315508021391,2.6
